eval_name,template_path,case_id,criterion,model_label,provider,model,pass,reason
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response defines a `User` interface with fields `id: string`, `name: string`, `email: string`, and `role: 'admin' | 'user'`","claude/haiku","claude","haiku",true,"The output defines a `User` interface with exactly the required fields: `id: string`, `name: string`, `email: string`, and `role: 'admin' | 'user'`."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`getUser` function has return type `User | null` — not `any`, not `object`, not an untyped return","claude/haiku","claude","haiku",true,"The `getUser` function explicitly declares its return type as `User | null` on line 7, matching the criterion exactly."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`updateUser` accepts a second parameter typed as `Partial<Omit<User, 'id'>>` or equivalent — not `any` or `object`","claude/haiku","claude","haiku",true,"The `updateUser` function's second parameter `data` is typed as `Partial<Omit<User, 'id'>>`, exactly matching the criterion's required type."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`deleteUser` has an explicit `void` return type annotation","claude/haiku","claude","haiku",true,"The `deleteUser` function signature explicitly declares `: void` as its return type annotation (`function deleteUser(id: string): void`)."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response contains no `console.log` calls","claude/haiku","claude","haiku",true,"The output contains no console.log calls anywhere in the code; it only defines TypeScript interfaces and functions with stub implementations using comments."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","All three function names are preserved exactly: `getUser`, `updateUser`, `deleteUser` — none renamed","claude/haiku","claude","haiku",true,"All three function names appear exactly as specified: `getUser`, `updateUser`, and `deleteUser` are each declared with their precise names in the output."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response contains no markdown code fences wrapping the TypeScript source","claude/haiku","claude","haiku",false,"The TypeScript source is wrapped in a markdown code fence using ```typescript ... ```, which violates the criterion requiring no such fences."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function is named exactly `parseCsvRow` (not `parseCsv`, `parseRow`, or any other name)","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The function is declared as `export function parseCsvRow` on line 1, matching the required name exactly."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function has exactly one parameter named `line` of type `string` with explicit return type `string[]`","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The function signature `parseCsvRow(line: string): string[]` has exactly one parameter named `line` of type `string` and an explicit return type of `string[]`."
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","The implementation handles quoted fields containing commas — a field wrapped in double quotes is returned as a single element with the surrounding quotes removed","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","The implementation handles escaped double quotes (two consecutive `""""` inside a quoted field collapse to a single `""` in the output)","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Empty string input returns an empty array `[]` — not `['']`","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function is exported as a named export — no default export and no class wrapper","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Output is valid JSON — parseable without error","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Top-level key is exactly `statusRanges` (not `status_ranges`, `ranges`, or any other name)","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Array contains exactly 5 objects, ordered with `code` values 1, 2, 3, 4, 5 in ascending order","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Each object has exactly three keys: `code` (number), `label` (string), `description` (string) — no additional keys present","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","`label` values are exactly: `Informational`, `Success`, `Redirection`, `Client Error`, `Server Error` — no abbreviations or alternate casing","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Output contains no markdown code fences, no prose before the JSON, and no text after the closing `}`","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response defines a `User` interface with fields `id: string`, `name: string`, `email: string`, and `role: 'admin' | 'user'`","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`getUser` function has return type `User | null` — not `any`, not `object`, not an untyped return","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`updateUser` accepts a second parameter typed as `Partial<Omit<User, 'id'>>` or equivalent — not `any` or `object`","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`deleteUser` has an explicit `void` return type annotation","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response contains no `console.log` calls","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","All three function names are preserved exactly: `getUser`, `updateUser`, `deleteUser` — none renamed","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response contains no markdown code fences wrapping the TypeScript source","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function is named exactly `parseCsvRow` (not `parseCsv`, `parseRow`, or any other name)","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function has exactly one parameter named `line` of type `string` with explicit return type `string[]`","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","The implementation handles quoted fields containing commas — a field wrapped in double quotes is returned as a single element with the surrounding quotes removed","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","The implementation handles escaped double quotes (two consecutive `""""` inside a quoted field collapse to a single `""` in the output)","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Empty string input returns an empty array `[]` — not `['']`","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","constrained-function-signature","Function is exported as a named export — no default export and no class wrapper","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Output is valid JSON — parseable without error","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Top-level key is exactly `statusRanges` (not `status_ranges`, `ranges`, or any other name)","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Array contains exactly 5 objects, ordered with `code` values 1, 2, 3, 4, 5 in ascending order","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Each object has exactly three keys: `code` (number), `label` (string), `description` (string) — no additional keys present","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","`label` values are exactly: `Informational`, `Success`, `Redirection`, `Client Error`, `Server Error` — no abbreviations or alternate casing","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","structured-output-format","Output contains no markdown code fences, no prose before the JSON, and no text after the closing `}`","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","Response defines a `User` interface with fields `id: string`, `name: string`, `email: string`, and `role: 'admin' | 'user'`","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
"instruction-following-precision","/Users/coston/code/executant/src/prompts/eval-instruction-following.txt","refactoring-with-constraints","`getUser` function has return type `User | null` — not `any`, not `object`, not an untyped return","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"Judge error: claude exited with code 1"
