eval_name,template_path,case_id,criterion,model_label,provider,model,pass,reason
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies that empty `Set` entries remain in `this.handlers` for events after all subscribers call `off()`, representing a minor memory leak","claude/opus","claude","opus",true,"Finding #5 explicitly states that after the last handler is removed via `off()`, ""an empty `Set` remains under that key"" in `this.handlers`, and identifies this as a minor memory leak that grows forever with dynamic event names."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response does not flag the use of `Map` or `Set` data structures as problematic — these are idiomatic and correct","claude/opus","claude","opus",true,"The response never criticizes the choice of Map or Set as data structures; it only flags a re-entrancy hazard when iterating a live Set and cleans up empty Set/Map entries, while explicitly calling the Set's dedup-by-reference behavior ""reasonable"" — all of which treats Map and Set as idiomatic and correct."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response identifies a concurrency or race condition bug — not just style issues","claude/sonnet","claude","sonnet",true,"Bug 3 explicitly identifies a concurrency bug where `activeRequests--` fires upon header receipt rather than after body consumption, causing effective concurrency to exceed `maxConcurrent`; additionally, the closing note directly analyzes the check-then-increment pattern for TOCTOU race conditions, concluding it is safe only due to JavaScript's single-threaded event loop."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response specifically identifies the check-then-act gap: the while-loop check and the `activeRequests++` increment are not atomic, allowing multiple callers to pass the check simultaneously before any of them increments","claude/sonnet","claude","sonnet",false,"The output explicitly argues the opposite: in the ""Note on the polling loop"" section it states ""the check-then-increment is safe in JavaScript's single-threaded event loop (no yield point between the condition becoming false and `activeRequests++`), so there is no TOCTOU race"" — directly contradicting the criterion's claim that this gap is a bug."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response proposes a fix that closes the race — such as incrementing before the await, using a queue, or a mutex/semaphore pattern","claude/sonnet","claude","sonnet",false,"The output explicitly states ""the check-then-increment is safe in JavaScript's single-threaded event loop... so there is no TOCTOU race,"" and while it briefly mentions a queue of resolve callbacks, it frames this as a design improvement for latency and fairness rather than a fix for a race condition — the criterion requires proposing a fix that closes a race."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response does not flag the `while` loop pattern itself as wrong without identifying the atomicity issue as the specific root cause","claude/sonnet","claude","sonnet",true,"The output explicitly states in its ""Note on the polling loop"" section that ""the check-then-increment is safe in JavaScript's single-threaded event loop (no yield point between the condition becoming false and `activeRequests++`), so there is no TOCTOU race"" — it does not flag the while loop as wrong, and it correctly identifies the atomicity/single-threaded execution guarantee as the reason the pattern is safe."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response identifies the SQL injection vulnerability — user-supplied `name` from `req.query` is string-interpolated directly into the SQL query without parameterization","claude/sonnet","claude","sonnet",true,"Finding #1 explicitly identifies that `name` comes from `req.query` and is ""interpolated verbatim into the query string,"" labeling it SQL injection and providing a parameterized query fix."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response notes that `req.query.name` is not validated to be a plain string before use (Express types it as `string | string[] | ParsedQs | ParsedQs[]`)","claude/sonnet","claude","sonnet",true,"Issue #2 explicitly states that Express types `req.query` values as `string | string[] | ParsedQs | ParsedQs[]`, explains that the `if (!name)` guard passes for non-empty arrays and objects, and recommends a `typeof name !== 'string'` check — directly satisfying the criterion."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response proposes parameterized queries or prepared statements as the fix — e.g., using `$1` placeholder with the value passed as a parameter","claude/sonnet","claude","sonnet",true,"The output explicitly proposes parameterized queries as the fix for SQL injection, showing a TypeScript example using `$1` and `$2` placeholders with the value passed as a separate parameter array: `db.query(\`SELECT ... WHERE name LIKE $1 LIMIT $2\`, [\`%${escapedName}%\`, safeLimit])`."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response correctly identifies `safeLimit` (the `Math.min(Number(limit) || 10, 100)` pattern) as safe — it does not flag this as a vulnerability","claude/sonnet","claude","sonnet",true,"The response never flags `safeLimit` or the `Math.min(Number(limit) || 10, 100)` pattern as a vulnerability; it only mentions `limit` in a minor aside in issue #2 about applying a type check ""if you want predictable behavior,"" which is a style suggestion rather than a security finding."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies the unbounded growth of `recentPayloads` — the array for each event grows without limit and has no eviction mechanism","claude/sonnet","claude","sonnet",true,"The output explicitly identifies issue #1 as ""recentPayloads grows unboundedly — OOM in production,"" noting that every emit() call appends to the array unconditionally with no eviction, and even provides a fix to enforce the cap."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response proposes a concrete fix for the memory leak — capping the array length (e.g., splice to keep only the last N entries) or using a circular buffer","claude/sonnet","claude","sonnet",true,"The output explicitly proposes capping the array at MAX_RECENT=1000 using payloads.shift() or splice(0, payloads.length - MAX_RECENT), which directly satisfies the criterion of proposing a concrete fix that caps array length."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies that empty `Set` entries remain in `this.handlers` for events after all subscribers call `off()`, representing a minor memory leak","claude/sonnet","claude","sonnet",true,"Finding #4 explicitly identifies that empty Sets accumulate in `handlers` after `off()` removes the last handler, describes it as a memory leak, and provides a fix that prunes the entry when the Set empties."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response does not flag the use of `Map` or `Set` data structures as problematic — these are idiomatic and correct","claude/sonnet","claude","sonnet",true,"The response never suggests replacing Map or Set with alternative data structures; all four fixes retain the Map/Set usage and only correct behavioral issues around eviction, iteration snapshotting, error isolation, and cleanup logic."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response identifies a concurrency or race condition bug — not just style issues","claude/haiku","claude","haiku",true,"The output explicitly identifies a race condition in the check-then-increment pattern where multiple concurrent requests can both pass the while loop condition before either increments activeRequests, causing the concurrency limit to be exceeded."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response specifically identifies the check-then-act gap: the while-loop check and the `activeRequests++` increment are not atomic, allowing multiple callers to pass the check simultaneously before any of them increments","claude/haiku","claude","haiku",true,"The response explicitly describes the race scenario where both Request A and Request B check `activeRequests < maxConcurrent` (seeing `1 >= 2` → false) and both exit the while loop before either increments, then both increment sequentially — directly identifying the non-atomic check-then-act gap."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response proposes a fix that closes the race — such as incrementing before the await, using a queue, or a mutex/semaphore pattern","claude/haiku","claude","haiku",true,"The output proposes a semaphore/queue pattern where permits are decremented synchronously before any await, and waiting requests are placed in a queue and woken up when a permit is released, making slot acquisition atomic and closing the race condition."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response does not flag the `while` loop pattern itself as wrong without identifying the atomicity issue as the specific root cause","claude/haiku","claude","haiku",true,"The response explicitly names ""Check-Then-Increment is Not Atomic"" as the root cause and explains that the while loop itself is not the problem — the problem is that the condition check and the increment are non-atomic, allowing interleaving between them."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response identifies the SQL injection vulnerability — user-supplied `name` from `req.query` is string-interpolated directly into the SQL query without parameterization","claude/haiku","claude","haiku",true,"The output explicitly identifies the SQL injection at line 14 where `name` from `req.query` is directly interpolated into the SQL query via `WHERE name LIKE '%${name}%'`, explains the attack mechanism with a concrete example payload, and provides a parameterized query fix."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response notes that `req.query.name` is not validated to be a plain string before use (Express types it as `string | string[] | ParsedQs | ParsedQs[]`)","claude/haiku","claude","haiku",false,"The output never mentions that `req.query.name` has type `string | string[] | ParsedQs | ParsedQs[]` in Express and is not validated to be a plain string before interpolation; all four findings address different issues (SQL injection mechanism, negative limit, unhandled errors, missing auth)."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response proposes parameterized queries or prepared statements as the fix — e.g., using `$1` placeholder with the value passed as a parameter","claude/haiku","claude","haiku",true,"The output explicitly proposes parameterized queries as the fix for SQL injection, showing `db.query('SELECT id, name, email FROM users WHERE name LIKE ? LIMIT ?', [\`%${name}%\`, safeLimit])` with `?` placeholders and values passed as a separate parameter array."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response correctly identifies `safeLimit` (the `Math.min(Number(limit) || 10, 100)` pattern) as safe — it does not flag this as a vulnerability","claude/haiku","claude","haiku",false,"The output explicitly flags the `Math.min(Number(limit) || 10, 100)` pattern as a ""High"" severity correctness issue in Issue #2, arguing that negative limit values bypass it — directly contradicting the criterion's requirement that this pattern be identified as safe."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies the unbounded growth of `recentPayloads` — the array for each event grows without limit and has no eviction mechanism","claude/haiku","claude","haiku",true,"The output explicitly identifies in issue #1 that `recentPayloads` grows without bound because `emit()` appends to the array with no eviction mechanism, directly quoting the comment ""No eviction — just keeps growing"" and explaining the unbounded growth mechanism."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response proposes a concrete fix for the memory leak — capping the array length (e.g., splice to keep only the last N entries) or using a circular buffer","claude/haiku","claude","haiku",true,"The output explicitly proposes capping the array at 1000 entries using `payloads.shift()` to remove the oldest entry when `payloads.length > 1000`, which is a concrete FIFO eviction fix that enforces the documented limit."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies that empty `Set` entries remain in `this.handlers` for events after all subscribers call `off()`, representing a minor memory leak","claude/haiku","claude","haiku",true,"Finding #3 explicitly identifies that after `off()` removes the last handler, the empty Set persists in the `handlers` map, calling it a minor memory leak that accumulates with repeated subscribe/unsubscribe cycles."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response does not flag the use of `Map` or `Set` data structures as problematic — these are idiomatic and correct","claude/haiku","claude","haiku",true,"The response never criticizes the use of Map or Set as data structures; it treats them as correct and idiomatic, only flagging that empty Sets should be removed from the Map after the last handler unsubscribes — a cleanup concern, not a critique of the data structure choice itself."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response identifies a concurrency or race condition bug — not just style issues","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"The output is a bare code edit tool call with no explanation — it does not identify, describe, or name any concurrency or race condition bug; it only inserts `await this.waitForSlot()` without stating what bug is being fixed or why."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response specifically identifies the check-then-act gap: the while-loop check and the `activeRequests++` increment are not atomic, allowing multiple callers to pass the check simultaneously before any of them increments","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"The output is a code edit operation that adds `await this.waitForSlot()` after the increment, but contains no explanation or identification of the check-then-act race condition where multiple callers can pass the while-loop check before any of them increments `activeRequests`."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response proposes a fix that closes the race — such as incrementing before the await, using a queue, or a mutex/semaphore pattern","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The fix increments `activeRequests` synchronously before `await this.waitForSlot()`, which is the ""increment before the await"" pattern explicitly listed in the criterion — in JavaScript's single-threaded event loop, doing the increment before yielding ensures concurrent async callers see the updated count before the slot-availability check runs, closing the check-then-act race."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response does not flag the `while` loop pattern itself as wrong without identifying the atomicity issue as the specific root cause","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The output is a bare code-edit tool call with no prose commentary, so it never mentions the `while` loop pattern at all — it cannot have incorrectly flagged it without identifying atomicity as the root cause."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response identifies the SQL injection vulnerability — user-supplied `name` from `req.query` is string-interpolated directly into the SQL query without parameterization","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The edit directly replaces the unsafe string interpolation of `name` (`'%${name}%'`) with a parameterized placeholder (`?`), demonstrating explicit identification of the SQL injection vulnerability caused by the user-supplied value being interpolated into the query."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response notes that `req.query.name` is not validated to be a plain string before use (Express types it as `string | string[] | ParsedQs | ParsedQs[]`)","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"The output only fixes the SQL injection vulnerability by switching to parameterized queries, but makes no mention of validating or type-checking `req.query.name` against the Express type `string | string[] | ParsedQs | ParsedQs[]`."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response proposes parameterized queries or prepared statements as the fix — e.g., using `$1` placeholder with the value passed as a parameter","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The fix replaces string interpolation with `?` placeholders and passes values as a separate parameter array, which is a parameterized query — the criterion's `$1` example is illustrative, not prescriptive."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response correctly identifies `safeLimit` (the `Math.min(Number(limit) || 10, 100)` pattern) as safe — it does not flag this as a vulnerability","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"The output contains no prose flagging safeLimit as a vulnerability; parameterizing it alongside `name` in the new query is consistent coding style rather than an explicit security finding against the Math.min pattern."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies the unbounded growth of `recentPayloads` — the array for each event grows without limit and has no eviction mechanism","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"None of the three identified issues mentions unbounded array growth or memory leak in recentPayloads; the issues instead cover handler initialization logic, a fabricated type-check concern, and a null-safety concern — all missing the explicit ""No eviction — just keeps growing"" problem in the emit method."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response proposes a concrete fix for the memory leak — capping the array length (e.g., splice to keep only the last N entries) or using a circular buffer","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"The response never identifies or addresses the unbounded growth of `recentPayloads` arrays (the actual memory leak); none of the three proposed issues mention capping array length with splice, using a circular buffer, or any eviction strategy."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies that empty `Set` entries remain in `this.handlers` for events after all subscribers call `off()`, representing a minor memory leak","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",false,"None of the three identified issues mention that `off()` removes handlers from the Set but never deletes the empty Set entry from `this.handlers`, leaving empty Sets in the map; the first issue vaguely references `off` but only suggests handling missing events, not the empty-Set memory leak."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response does not flag the use of `Map` or `Set` data structures as problematic — these are idiomatic and correct","opencode/llama-qwen7b/qwen2.5-coder-7b","opencode","llama-qwen7b/qwen2.5-coder-7b",true,"None of the three flagged issues criticize or suggest replacing the Map or Set data structures; they address handler initialization logic, runtime type safety, and null access patterns without questioning the choice of Map/Set as containers."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response identifies a concurrency or race condition bug — not just style issues","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output contains only a tool call to look up skills and makes no mention of any concurrency or race condition bug."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response specifically identifies the check-then-act gap: the while-loop check and the `activeRequests++` increment are not atomic, allowing multiple callers to pass the check simultaneously before any of them increments","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output contains only a tool invocation (`skill: find-skills`) and provides no analysis whatsoever about a while-loop check, activeRequests++ increment, atomicity, or any race condition."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response proposes a fix that closes the race — such as incrementing before the await, using a queue, or a mutex/semaphore pattern","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output is only a tool invocation calling ""find-skills"" and contains no proposed fix, no discussion of race conditions, and no mention of incrementing before await, queues, or mutex/semaphore patterns."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response does not flag the `while` loop pattern itself as wrong without identifying the atomicity issue as the specific root cause","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output contains only a tool call with no discussion of while loops or atomicity issues, so it does not flag the while loop pattern as wrong at all, fully satisfying the criterion."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response identifies the SQL injection vulnerability — user-supplied `name` from `req.query` is string-interpolated directly into the SQL query without parameterization","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output explicitly identifies the SQL injection risk on the line where `name` is string-interpolated into the query (`'%${name}%'`), explains the mechanism as direct string interpolation of user input, and proposes a fix using parameterized queries with `$1` placeholders."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response notes that `req.query.name` is not validated to be a plain string before use (Express types it as `string | string[] | ParsedQs | ParsedQs[]`)","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output never mentions that `req.query.name` could be `string | string[] | ParsedQs | ParsedQs[]` per Express types; it only validates that `limit` is a string, leaving `name` used without any type-narrowing check."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response proposes parameterized queries or prepared statements as the fix — e.g., using `$1` placeholder with the value passed as a parameter","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The fix explicitly replaces string interpolation with a parameterized query using `$1` and `$2` placeholders, passing `[`%${name}%`, safeLimit]` as the second argument to `db.query()`."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response correctly identifies `safeLimit` (the `Math.min(Number(limit) || 10, 100)` pattern) as safe — it does not flag this as a vulnerability","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output explicitly flags the `Math.min(Number(limit) || 10, 100)` pattern as a ""Type Assertion Risk"" vulnerability, claiming NaN leads to unexpected behavior — but the `|| 10` fallback makes NaN safe, so the pattern is actually correct and the response incorrectly treats it as a security issue."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies the unbounded growth of `recentPayloads` — the array for each event grows without limit and has no eviction mechanism","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output is a JSON tool call attempting to invoke a ""find-skills"" skill and contains no analysis or mention of unbounded growth of a `recentPayloads` array or missing eviction mechanisms."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response proposes a concrete fix for the memory leak — capping the array length (e.g., splice to keep only the last N entries) or using a circular buffer","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output is a JSON tool call invoking a ""find-skills"" skill and contains no proposed fix for a memory leak, no mention of array capping, splice operations, or circular buffers."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response identifies that empty `Set` entries remain in `this.handlers` for events after all subscribers call `off()`, representing a minor memory leak","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",false,"The output is solely a tool invocation call to ""find-skills"" and contains no analysis, discussion, or mention of memory leaks, empty Set entries in `this.handlers`, or the `off()` method behavior."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","memory-leak-closure","Response does not flag the use of `Map` or `Set` data structures as problematic — these are idiomatic and correct","opencode/llama-qwen14b/qwen2.5-coder-14b","opencode","llama-qwen14b/qwen2.5-coder-14b",true,"The output is a JSON tool call with no mention of Map or Set data structures whatsoever, so it cannot have flagged them as problematic."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response identifies a concurrency or race condition bug — not just style issues","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is a permission rejection message about an external directory access attempt, containing no analysis of any code for concurrency or race condition bugs."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response specifically identifies the check-then-act gap: the while-loop check and the `activeRequests++` increment are not atomic, allowing multiple callers to pass the check simultaneously before any of them increments","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is only a permission rejection error message and contains no analysis of any race condition, while-loop check, activeRequests++ increment, or atomicity gap."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response proposes a fix that closes the race — such as incrementing before the await, using a queue, or a mutex/semaphore pattern","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output contains only a permission rejection message and does not propose any fix for a race condition."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","async-race-condition","Response does not flag the `while` loop pattern itself as wrong without identifying the atomicity issue as the specific root cause","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",true,"The output contains only a permission rejection message and makes no mention of a `while` loop pattern or atomicity issues, so it does not flag the while loop as wrong in any way."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response identifies the SQL injection vulnerability — user-supplied `name` from `req.query` is string-interpolated directly into the SQL query without parameterization","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output only mentions ""parameterized query to prevent SQL injection"" in passing as a description of a supposed fix, without explicitly identifying that the original vulnerability stems from user-supplied `name` from `req.query` being string-interpolated directly into the SQL query; furthermore, the code shown in the output still contains the vulnerable interpolation `${name}` in the query string."
"code-review-depth","/Users/coston/code/executant/src/prompts/eval-code-review.txt","sql-injection-vector","Response notes that `req.query.name` is not validated to be a plain string before use (Express types it as `string | string[] | ParsedQs | ParsedQs[]`)","opencode/llama-llama8b/llama-3.1-8b","opencode","llama-llama8b/llama-3.1-8b",false,"The output is an error response containing a failed code snippet, not a code review — it makes no mention of `req.query.name` lacking type validation against Express's `string | string[] | ParsedQs | ParsedQs[]` union type."
